symbol,name2,sector
avd,avada group limited,transportation
pcl,pancontinental energy nl,energy minerals
wsp,whispir limited,technology services
elt,elementos limited,non-energy minerals
bru,buru energy limited,energy minerals
wak,wa kaolin limited,non-energy minerals
nti,neurotech international limited,health technology
stp,step one clothing limited,retail trade
rrr,revolver resources holdings ltd,non-energy minerals
bbx,bbx minerals limited,non-energy minerals
tip,teaminvest private group limited,finance
lit,lithium australia limited,process industries
fyi,fyi resources limited,non-energy minerals
iiq,inoviq ltd,health services
ctp,central petroleum limited,energy minerals
hmx,hammer metals limited,non-energy minerals
ivx,invion limited,health technology
rft,rectifier technologies ltd,producer manufacturing
4ds,4ds memory limited,electronic technology
ti1,tombador iron limited,non-energy minerals
dgr,dgr global limited,non-energy minerals
bnl,blue star helium limited,process industries
mcl,mighty craft limited,consumer non-durables
amx,aerometrex limited,industrial services
kin,kin mining nl,non-energy minerals
xtc,xantippe resources limited,non-energy minerals
ae1,aerison group ltd,industrial services
chz,chesser resources limited,non-energy minerals
krm,kingsrose mining limited,non-energy minerals
ngy,nuenergy gas limited,energy minerals
ses,secos group ltd,industrial services
ava,ava risk group limited,technology services
mlg,mlg oz limited,industrial services
stk,strickland metals limited,non-energy minerals
xf1,xref limited,technology services
fgr,first graphene limited,producer manufacturing
pam,pan asia metals limited,non-energy minerals
lvh,livehire limited,technology services
inf,infinity lithium corporation limited,process industries
fml,focus minerals ltd,non-energy minerals
vrc,volt resources limited,non-energy minerals
sga,sarytogan graphite limited,non-energy minerals
bml,boab metals limited,non-energy minerals
akg,academies australasia group limited,consumer services
5gg,pentanet limited,technology services
psc,prospect resources limited,process industries
tyx,tyranna resources limited,non-energy minerals
tzn,terramin australia limited.,non-energy minerals
tam,tanami gold nl,non-energy minerals
czr,czr resources ltd,non-energy minerals
hmy,harmoney corp limited,finance
spx,spenda limited,technology services
bfc,beston global food company limited,consumer non-durables
rzi,raiz invest limited,finance
ebg,eumundi group limited,consumer services
sor,strategic elements limited,finance
lgp,little green pharma ltd,process industries
mpa,mad paws holdings limited,technology services
rmy,rma global limited,technology services
abe,australian bond exchange holdings limited,finance
3da,amaero international ltd,process industries
dxb,dimerix limited,health technology
gas,state gas limited,energy minerals
bgd,barton gold holdings limited,non-energy minerals
kai,kairos minerals limited,non-energy minerals
wcg,webcentral ltd,technology services
pfg,prime financial group limited,finance
rvt,richmond vanadium technology limited,non-energy minerals
meu,marmota limited,non-energy minerals
asp,aspermont limited.,consumer services
aar,astral resources nl,non-energy minerals
moz,mosaic brands limited,retail trade
mrc,mineral commodities ltd,non-energy minerals
ton,triton minerals ltd,non-energy minerals
sfg,seafarms group limited,process industries
cpv,clearvue technologies limited,electronic technology
ffi,ffi holdings limited,consumer non-durables
cdx,cardiex limited,health technology
cpn,caspin resources limited,non-energy minerals
toe,toro energy limited,non-energy minerals
ats,australis oil & gas limited,energy minerals
vms,venture minerals limited,non-energy minerals
erm,emmerson resources limited,non-energy minerals
cue,cue energy resources limited,energy minerals
ppl,pureprofile ltd,commercial services
blg,bluglass limited,electronic technology
mkr,manuka resources ltd.,non-energy minerals
lko,lakes blue energy nl,energy minerals
emd,emyria limited,technology services
yoj,yojee limited,technology services
swf,selfwealth limited,finance
fal,falcon metals ltd,non-energy minerals
els,elsight limited,electronic technology
qxr,qx resources limited,process industries
ksn,kingston resources limited,non-energy minerals
pro,prophecy international holdings limited,technology services
vrs,veris limited,technology services
pxs,pharmaxis ltd,health technology
kme,kip mcgrath education centres limited,consumer services
dkm,duketon mining limited,non-energy minerals
alo,alloggio group limited,finance
gw1,greenwing resources ltd,non-energy minerals
caf,centrepoint alliance limited,miscellaneous
bwx,bwx limited,consumer non-durables
ftz,fertoz limited,process industries
tgm,theta gold mines limited,non-energy minerals
cyp,cynata therapeutics limited,health technology
rad,radiopharm theranostics limited,health services
opy,openpay group ltd,technology services
spn,sparc technologies limited,commercial services
rfx,redflow limited,producer manufacturing
ar3,australian rare earths limited,non-energy minerals
tga,thorn group limited,finance
pod,podium minerals limited,non-energy minerals
ler,leaf resources ltd,distribution services
rxl,rox resources limited,non-energy minerals
st1,spirit technology solutions ltd,communications
ame,alto metals limited,non-energy minerals
bas,bass oil limited,energy minerals
ixc,invex therapeutics ltd,health technology
osl,oncosil medical ltd,health technology
inv,investsmart group limited,finance
bno,bionomics limited,health technology
epm,eclipse metals limited.,non-energy minerals
kyp,kinatico ltd,commercial services
xpn,xpon technologies group limited,technology services
xam,xanadu mines ltd,non-energy minerals
iam,income asset management group limited.,finance
ddb,dynamic group holdings limited,industrial services
qhl,quickstep holdings limited,electronic technology
nou,noumi limited,consumer non-durables
vys,vysarn limited,industrial services
sio,simonds group limited,industrial services
hrn,horizon gold limited,non-energy minerals
mrr,minrex resources limited,non-energy minerals
fme,future metals nl,non-energy minerals
wld,wellard limited,transportation
cbe,cobre limited,non-energy minerals
ahq,allegiance coal limited,energy minerals
rmi,resource mining corporation limited,non-energy minerals
pck,painchek ltd,technology services
mce,matrix composites & engineering limited,industrial services
lex,lefroy exploration limited,miscellaneous
ig6,international graphite limited,producer manufacturing
mzz,matador mining limited,non-energy minerals
rsh,respiri limited,health technology
hrz,horizon minerals limited,non-energy minerals
cph,creso pharma limited,health technology
mgt,magnetite mines limited.,non-energy minerals
mma,maronan metals limited,non-energy minerals
mrd,mount ridley mines limited,non-energy minerals
sen,senetas corporation limited,electronic technology
as2,askari metals limited,non-energy minerals
agn,argenica therapeutics limited,health technology
gge,grand gulf energy limited,energy minerals
92e,92 energy limited,non-energy minerals
cnr,cannon resources limited,non-energy minerals
vbs,vectus biosystems limited,health technology
htg,harvest technology group ltd,technology services
dvr,diverger limited,finance
nox,noxopharm limited,health technology
gbr,great boulder resources limited,non-energy minerals
smx,security matters limited,technology services
pnn,power minerals limited,process industries
tso,tesoro gold ltd,non-energy minerals
ev1,evolution energy minerals limited,non-energy minerals
cmp,compumedics limited,health technology
jal,jameson resources limited,energy minerals
bsa,bsa limited,industrial services
fre,firebrick pharma limited,health technology
ajl,aj lucas group limited,energy minerals
cte,cryosite limited,transportation
kni,kuniko limited,non-energy minerals
csx,cleanspace holdings limited,health technology
haw,hawthorn resources limited,non-energy minerals
wwi,west wits mining limited,non-energy minerals
sns,sensen networks limited,technology services
eye,nova eye medical limited,health technology
ubn,urbanise.com limited,technology services
chm,chimeric therapeutics limited,health technology
gbe,globe metals & mining limited,non-energy minerals
hmd,heramed limited,technology services
mag,magmatic resources limited,non-energy minerals
mm8,medallion metals limited.,non-energy minerals
jat,jatcorp limited,process industries
asw,advanced share registry limited,finance
ahc,austco healthcare limited,electronic technology
cbr,carbon revolution limited,producer manufacturing
axi,axiom properties limited,finance
mlm,metallica minerals limited,non-energy minerals
edc,eildon capital group,finance
av1,adveritas limited,technology services
lvt,livetiles limited,technology services
ttt,titomic limited,technology services
vr8,vanadium resources limited,non-energy minerals
arv,artemis resources limited,non-energy minerals
aqs,aquis entertainment limited,consumer services
afa,asf group limited,finance
at1,atomo diagnostics limited,health technology
suv,suvo strategic minerals limited,non-energy minerals
cod,coda minerals ltd,non-energy minerals
akm,aspire mining limited,energy minerals
ixu,ixup limited,technology services
bdt,birddog technology limited,electronic technology
wtl,wt financial group limited,finance
pnm,pacific nickel mines limited,non-energy minerals
dcg,decmil group limited,miscellaneous
cla,celsius resources limited.,non-energy minerals
pnc,pioneer credit limited,finance
atv,activeport group ltd,technology services
pxx,polarx limited,non-energy minerals
nuh,nuheara limited,electronic technology
lcl,los cerros limited,non-energy minerals
auz,australian mines limited,non-energy minerals
kzr,kalamazoo resources limited,non-energy minerals
tlm,talisman mining limited,non-energy minerals
dem,de.mem limited,distribution services
amo,ambertech limited,distribution services
eme,energy metals ltd,non-energy minerals
rlf,rlf agtech ltd,process industries
rno,rhinomed limited,health technology
jay,jayride group limited,technology services
cce,carnegie clean energy limited,producer manufacturing
myg,mayfield group holdings limited,producer manufacturing
fod,the food revolution group limited,consumer non-durables
gsr,greenstone resources limited,non-energy minerals
aml,aeon metals limited.,non-energy minerals
teg,triangle energy (global) limited,energy minerals
e2m,e2 metals limited,non-energy minerals
bnr,bulletin resources limited,non-energy minerals
jpr,jupiter energy limited,energy minerals
ody,odyssey gold ltd,non-energy minerals
wnx,wellnex life limited,consumer non-durables
mls,metals australia ltd,non-energy minerals
iou,ioupay limited,technology services
ree,rarex limited,non-energy minerals
ida,indiana resources limited,non-energy minerals
agd,austral gold limited,non-energy minerals
woa,wide open agriculture ltd,process industries
ecs,ecs botanics holdings ltd,process industries
ar9,archtis limited,technology services
rpm,rpm automotive group limited,distribution services
tpc,tpc consolidated limited,utilities
